type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	study.clinical_study_designation	sample.sample_id	diagnosis.diagnosis_id	file_type	file_description
file	T336_Star_Aligned.sortedByCoord.out.bam.bai	4d003492-36e1-592f-813b-bcd56b278d28	3053280	80731f22da024ae6ca6b252772ad3ceb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T336_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T336		Index File	RNAseq reads to CanFam3.1 - STS01-T336 tumor
file	T344_Star_Aligned.sortedByCoord.out.bam	1c71b256-fc44-5e49-a897-6b442c0214d3	6382771692	73c283d3b6ecc5aa33ccaa50223b313c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T344_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T344		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T344 tumor
file	T344_Star_Aligned.sortedByCoord.out.bam.bai	c9057935-71a7-5a38-b635-00a6198c6acf	3300792	dfed70e8fcdd94b876f35a1e7c87ba68	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T344_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T344		Index File	RNAseq reads to CanFam3.1 - STS01-T344 tumor
file	T416_Star_Aligned.sortedByCoord.out.bam	0d74218c-d138-52a2-abf4-0d5415946619	6063538502	34493281a24a015a2734517b8dfb6241	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T416_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T416		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T416 tumor
file	T416_Star_Aligned.sortedByCoord.out.bam.bai	9d05b2b3-dc15-57bb-9d5c-191c957bce54	3257392	aef8c03fd3dc201da7799e0d1321390b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T416_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T416		Index File	RNAseq reads to CanFam3.1 - STS01-T416 tumor
file	T479_Star_Aligned.sortedByCoord.out.bam	52a05ae5-3fa6-54e3-a8a2-cab41a80a827	4984438833	f93b5a74d3959e5bc1f57f2a9c8974dc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T479_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T479		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T479 tumor
file	T479_Star_Aligned.sortedByCoord.out.bam.bai	bee1dc50-51b5-517d-bab4-411d81be850b	2859360	48864d4e8ade0dc1b81d685546d1cd12	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T479_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T479		Index File	RNAseq reads to CanFam3.1 - STS01-T479 tumor
file	T485_Star_Aligned.sortedByCoord.out.bam	bd0c9812-d062-57d7-97ba-b426b619d673	5127298084	72a42a8619ad9662129c6e8efd2cbe73	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T485_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T485		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T485 tumor
file	T485_Star_Aligned.sortedByCoord.out.bam.bai	8cb796c5-ea91-5756-a946-4d30ef9606bf	3234568	f4f459ea9fd4dbd86f9efa453d1014f2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T485_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T485		Index File	RNAseq reads to CanFam3.1 - STS01-T485 tumor
file	T697_Star_Aligned.sortedByCoord.out.bam	91ddf9a5-b84f-53a7-8214-df3ca88fea16	5175264526	73d4f8a9c859b9082d4c3636c7ac9fec	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T697_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T697		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T697 tumor
file	T697_Star_Aligned.sortedByCoord.out.bam.bai	e5013af4-d828-5139-912a-e67667843618	2984184	c83576e31f248177ce7005578f2ae091	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T697_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T697		Index File	RNAseq reads to CanFam3.1 - STS01-T697 tumor
file	T738_Star_Aligned.sortedByCoord.out.bam	bb689c68-bf4d-511f-b3c6-9627991791f4	5383857987	af60b74e5a58a52ddd374ea7f7f6edcf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T738_Star_Aligned.sortedByCoord.out.bam	bam	['Open']			STS01-T738		RNA Sequence File	RNAseq reads to CanFam3.1 - STS01-T738 tumor
file	T738_Star_Aligned.sortedByCoord.out.bam.bai	3b50b530-86c4-5236-8883-fe9733be8a9d	3025336	01cb9f3ec80020d80f082a62eb4ce6c6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/STS01/T738_Star_Aligned.sortedByCoord.out.bam.bai	bai	['Open']			STS01-T738		Index File	RNAseq reads to CanFam3.1 - STS01-T738 tumor
